coo: 43.00417_-81.275146,E 00:00:00,E 01:00:00,E 02:00:00,E 03:00:00,E 04:00:00,E 05:00:00,E 06:00:00,E 07:00:00,E 08:00:00,E 09:00:00,E 10:00:00,E 11:00:00,E 12:00:00,E 13:00:00,E 14:00:00,E 15:00:00,E 16:00:00,E 17:00:00,E 18:00:00,E 19:00:00,E 20:00:00,E 21:00:00,E 22:00:00,E 23:00:00
1/1/2023,0,0,0,0,0,0,0,0,90.29,81.57,74.32,69.07,66.31,66.37,69.24,74.59,81.9,90.67,0,0,0,0,0,0
1/2/2023,0,0,0,0,0,0,0,0,90.29,81.56,74.3,69.02,66.24,66.27,69.13,74.46,81.77,90.53,0,0,0,0,0,0
1/3/2023,0,0,0,0,0,0,0,0,90.3,81.54,74.26,68.96,66.15,66.17,69,74.33,81.63,90.39,0,0,0,0,0,0
1/4/2023,0,0,0,0,0,0,0,0,90.29,81.52,74.22,68.89,66.06,66.05,68.87,74.18,81.48,90.24,0,0,0,0,0,0
1/5/2023,0,0,0,0,0,0,0,0,90.28,81.5,74.17,68.82,65.96,65.93,68.74,74.04,81.33,90.09,0,0,0,0,0,0
1/6/2023,0,0,0,0,0,0,0,0,90.27,81.46,74.11,68.74,65.86,65.8,68.59,73.89,81.17,89.93,0,0,0,0,0,0
1/7/2023,0,0,0,0,0,0,0,0,90.24,81.42,74.05,68.65,65.74,65.67,68.44,73.73,81.01,89.77,0,0,0,0,0,0
1/8/2023,0,0,0,0,0,0,0,0,90.21,81.37,73.98,68.55,65.62,65.53,68.29,73.56,80.85,89.61,0,0,0,0,0,0
1/9/2023,0,0,0,0,0,0,0,0,90.18,81.32,73.9,68.45,65.49,65.38,68.12,73.39,80.67,89.44,0,0,0,0,0,0
1/10/2023,0,0,0,0,0,0,0,0,90.13,81.25,73.82,68.34,65.36,65.22,67.95,73.22,80.5,89.26,0,0,0,0,0,0
1/11/2023,0,0,0,0,0,0,0,0,90.08,81.19,73.72,68.22,65.21,65.06,67.78,73.04,80.32,89.09,0,0,0,0,0,0
1/12/2023,0,0,0,0,0,0,0,0,90.03,81.11,73.62,68.1,65.06,64.89,67.6,72.85,80.13,88.91,0,0,0,0,0,0
1/13/2023,0,0,0,0,0,0,0,0,89.97,81.03,73.52,67.97,64.91,64.71,67.41,72.66,79.95,88.72,0,0,0,0,0,0
1/14/2023,0,0,0,0,0,0,0,0,89.9,80.94,73.4,67.83,64.74,64.53,67.22,72.47,79.75,88.53,0,0,0,0,0,0
1/15/2023,0,0,0,0,0,0,0,0,89.82,80.84,73.28,67.68,64.57,64.34,67.02,72.27,79.56,88.34,0,0,0,0,0,0
1/16/2023,0,0,0,0,0,0,0,0,89.74,80.74,73.16,67.53,64.4,64.15,66.81,72.06,79.35,88.15,0,0,0,0,0,0
1/17/2023,0,0,0,0,0,0,0,0,89.65,80.63,73.02,67.37,64.21,63.94,66.6,71.85,79.15,87.95,0,0,0,0,0,0
1/18/2023,0,0,0,0,0,0,0,0,89.55,80.51,72.88,67.2,64.02,63.74,66.39,71.64,78.94,87.75,0,0,0,0,0,0
1/19/2023,0,0,0,0,0,0,0,0,89.45,80.39,72.74,67.03,63.82,63.52,66.17,71.42,78.73,87.54,0,0,0,0,0,0
1/20/2023,0,0,0,0,0,0,0,0,89.34,80.26,72.58,66.85,63.62,63.3,65.94,71.19,78.51,87.34,0,0,0,0,0,0
1/21/2023,0,0,0,0,0,0,0,0,89.23,80.13,72.42,66.66,63.41,63.08,65.71,70.97,78.29,87.13,0,0,0,0,0,0
1/22/2023,0,0,0,0,0,0,0,0,89.11,79.99,72.25,66.47,63.19,62.84,65.47,70.73,78.07,86.92,0,0,0,0,0,0
1/23/2023,0,0,0,0,0,0,0,0,88.98,79.84,72.08,66.27,62.97,62.61,65.23,70.5,77.84,86.7,0,0,0,0,0,0
1/24/2023,0,0,0,0,0,0,0,0,88.85,79.68,71.9,66.06,62.74,62.36,64.99,70.26,77.61,86.48,0,0,0,0,0,0
1/25/2023,0,0,0,0,0,0,0,0,88.71,79.52,71.71,65.85,62.5,62.11,64.73,70.01,77.38,86.26,0,0,0,0,0,0
1/26/2023,0,0,0,0,0,0,0,0,88.56,79.35,71.52,65.63,62.26,61.86,64.48,69.77,77.15,86.04,0,0,0,0,0,0
1/27/2023,0,0,0,0,0,0,0,0,88.41,79.18,71.32,65.4,62.01,61.6,64.22,69.51,76.91,85.82,0,0,0,0,0,0
1/28/2023,0,0,0,0,0,0,0,0,88.25,79,71.12,65.17,61.76,61.33,63.95,69.26,76.67,85.59,0,0,0,0,0,0
1/29/2023,0,0,0,0,0,0,0,0,88.09,78.81,70.91,64.93,61.5,61.06,63.68,69,76.43,85.36,0,0,0,0,0,0
1/30/2023,0,0,0,0,0,0,0,0,87.92,78.62,70.69,64.69,61.24,60.79,63.41,68.74,76.18,85.13,0,0,0,0,0,0
1/31/2023,0,0,0,0,0,0,0,0,87.74,78.42,70.47,64.44,60.97,60.51,63.13,68.48,75.93,84.9,0,0,0,0,0,0
2/1/2023,0,0,0,0,0,0,0,0,87.56,78.22,70.24,64.18,60.69,60.22,62.85,68.21,75.68,84.67,0,0,0,0,0,0
2/2/2023,0,0,0,0,0,0,0,0,87.37,78.01,70,63.92,60.41,59.93,62.57,67.94,75.43,84.43,0,0,0,0,0,0
2/3/2023,0,0,0,0,0,0,0,0,87.17,77.8,69.76,63.66,60.12,59.64,62.28,67.66,75.18,84.2,0,0,0,0,0,0
2/4/2023,0,0,0,0,0,0,0,0,86.98,77.58,69.52,63.39,59.83,59.34,61.99,67.39,74.92,83.96,0,0,0,0,0,0
2/5/2023,0,0,0,0,0,0,0,0,86.77,77.35,69.26,63.11,59.54,59.04,61.69,67.11,74.66,83.72,0,0,0,0,0,0
2/6/2023,0,0,0,0,0,0,0,0,86.56,77.12,69.01,62.83,59.23,58.73,61.39,66.83,74.4,83.48,0,0,0,0,0,0
2/7/2023,0,0,0,0,0,0,0,0,86.34,76.88,68.75,62.54,58.93,58.42,61.09,66.55,74.14,83.24,0,0,0,0,0,0
2/8/2023,0,0,0,0,0,0,0,0,86.12,76.64,68.48,62.25,58.62,58.1,60.78,66.26,73.88,83,0,0,0,0,0,0
2/9/2023,0,0,0,0,0,0,0,0,85.9,76.39,68.21,61.95,58.3,57.78,60.48,65.97,73.61,82.75,0,0,0,0,0,0
2/10/2023,0,0,0,0,0,0,0,0,85.67,76.14,67.93,61.65,57.98,57.46,60.16,65.68,73.35,82.51,0,0,0,0,0,0
2/11/2023,0,0,0,0,0,0,0,0,85.43,75.88,67.65,61.34,57.66,57.13,59.85,65.39,73.08,82.27,0,0,0,0,0,0
2/12/2023,0,0,0,0,0,0,0,0,85.19,75.62,67.36,61.03,57.33,56.8,59.53,65.1,72.81,82.02,0,0,0,0,0,0
2/13/2023,0,0,0,0,0,0,0,0,84.94,75.36,67.07,60.72,57,56.47,59.21,64.8,72.55,81.77,0,0,0,0,0,0
2/14/2023,0,0,0,0,0,0,0,0,84.69,75.08,66.77,60.4,56.66,56.13,58.89,64.51,72.28,81.53,0,0,0,0,0,0
2/15/2023,0,0,0,0,0,0,0,0,84.44,74.81,66.47,60.07,56.32,55.79,58.57,64.21,72.01,81.28,0,0,0,0,0,0
2/16/2023,0,0,0,0,0,0,0,0,84.18,74.53,66.17,59.74,55.98,55.44,58.24,63.91,71.73,81.03,0,0,0,0,0,0
2/17/2023,0,0,0,0,0,0,0,0,83.92,74.25,65.86,59.41,55.63,55.1,57.91,63.61,71.46,80.79,0,0,0,0,0,0
2/18/2023,0,0,0,0,0,0,0,0,83.65,73.96,65.55,59.08,55.28,54.75,57.58,63.31,71.19,80.54,90.81,0,0,0,0,0
2/19/2023,0,0,0,0,0,0,0,0,83.38,73.67,65.23,58.74,54.92,54.4,57.25,63,70.92,80.29,90.58,0,0,0,0,0
2/20/2023,0,0,0,0,0,0,0,0,83.1,73.37,64.92,58.39,54.56,54.04,56.91,62.7,70.65,80.04,90.35,0,0,0,0,0
2/21/2023,0,0,0,0,0,0,0,0,82.82,73.07,64.59,58.05,54.2,53.68,56.58,62.4,70.37,79.8,90.12,0,0,0,0,0
2/22/2023,0,0,0,0,0,0,0,0,82.54,72.77,64.27,57.69,53.84,53.32,56.24,62.09,70.1,79.55,89.89,0,0,0,0,0
2/23/2023,0,0,0,0,0,0,0,0,82.25,72.46,63.93,57.34,53.47,52.96,55.9,61.79,69.83,79.3,89.66,0,0,0,0,0
2/24/2023,0,0,0,0,0,0,0,0,81.96,72.15,63.6,56.98,53.1,52.6,55.56,61.48,69.55,79.05,89.43,0,0,0,0,0
2/25/2023,0,0,0,0,0,0,0,0,81.67,71.84,63.27,56.63,52.73,52.23,55.22,61.17,69.28,78.81,89.2,0,0,0,0,0
2/26/2023,0,0,0,0,0,0,0,0,81.37,71.52,62.93,56.26,52.35,51.86,54.88,60.87,69,78.56,88.97,0,0,0,0,0
2/27/2023,0,0,0,0,0,0,0,0,81.07,71.21,62.58,55.9,51.98,51.49,54.54,60.56,68.73,78.31,88.74,0,0,0,0,0
2/28/2023,0,0,0,0,0,0,0,0,80.77,70.88,62.24,55.53,51.6,51.12,54.19,60.25,68.46,78.07,88.51,0,0,0,0,0
3/1/2023,0,0,0,0,0,0,0,0,80.46,70.56,61.89,55.16,51.21,50.74,53.85,59.94,68.19,77.82,88.28,0,0,0,0,0
3/2/2023,0,0,0,0,0,0,0,90.78,80.15,70.23,61.54,54.79,50.83,50.37,53.5,59.64,67.91,77.58,88.06,0,0,0,0,0
3/3/2023,0,0,0,0,0,0,0,90.48,79.84,69.9,61.19,54.41,50.44,49.99,53.16,59.33,67.64,77.33,87.83,0,0,0,0,0
3/4/2023,0,0,0,0,0,0,0,90.18,79.53,69.57,60.83,54.04,50.06,49.62,52.81,59.02,67.37,77.09,87.6,0,0,0,0,0
3/5/2023,0,0,0,0,0,0,0,89.88,79.21,69.24,60.48,53.66,49.67,49.24,52.46,58.71,67.1,76.84,87.37,0,0,0,0,0
3/6/2023,0,0,0,0,0,0,0,89.57,78.9,68.9,60.12,53.28,49.27,48.86,52.12,58.41,66.83,76.6,87.15,0,0,0,0,0
3/7/2023,0,0,0,0,0,0,0,89.26,78.58,68.57,59.76,52.89,48.88,48.48,51.77,58.1,66.56,76.36,86.92,0,0,0,0,0
3/8/2023,0,0,0,0,0,0,0,88.95,78.26,68.23,59.4,52.51,48.49,48.09,51.42,57.8,66.29,76.12,86.7,0,0,0,0,0
3/9/2023,0,0,0,0,0,0,0,88.64,77.93,67.89,59.03,52.12,48.09,47.71,51.07,57.49,66.03,75.88,86.47,0,0,0,0,0
3/10/2023,0,0,0,0,0,0,0,88.32,77.61,67.55,58.67,51.74,47.69,47.33,50.73,57.19,65.76,75.64,86.25,0,0,0,0,0
3/11/2023,0,0,0,0,0,0,0,88,77.28,67.2,58.3,51.35,47.3,46.95,50.38,56.89,65.49,75.4,86.02,0,0,0,0,0
3/12/2023,0,0,0,0,0,0,0,87.69,76.96,66.86,57.94,50.96,46.9,46.56,50.03,56.58,65.23,75.16,85.8,0,0,0,0,0
3/13/2023,0,0,0,0,0,0,0,87.37,76.63,66.51,57.57,50.57,46.5,46.18,49.69,56.28,64.97,74.92,85.58,0,0,0,0,0
3/14/2023,0,0,0,0,0,0,0,87.05,76.3,66.17,57.2,50.18,46.1,45.79,49.34,55.98,64.7,74.69,85.36,0,0,0,0,0
3/15/2023,0,0,0,0,0,0,0,86.73,75.97,65.82,56.83,49.79,45.7,45.41,49,55.68,64.44,74.45,85.14,0,0,0,0,0
3/16/2023,0,0,0,0,0,0,0,86.4,75.64,65.47,56.46,49.4,45.29,45.03,48.65,55.38,64.18,74.22,84.92,0,0,0,0,0
3/17/2023,0,0,0,0,0,0,0,86.08,75.31,65.13,56.09,49,44.89,44.64,48.31,55.09,63.92,73.98,84.7,0,0,0,0,0
3/18/2023,0,0,0,0,0,0,0,85.76,74.97,64.78,55.72,48.61,44.49,44.26,47.97,54.79,63.67,73.75,84.48,0,0,0,0,0
3/19/2023,0,0,0,0,0,0,0,85.43,74.64,64.43,55.35,48.22,44.09,43.87,47.63,54.5,63.41,73.52,84.26,0,0,0,0,0
3/20/2023,0,0,0,0,0,0,0,85.11,74.31,64.08,54.98,47.82,43.69,43.49,47.29,54.2,63.15,73.29,84.04,0,0,0,0,0
3/21/2023,0,0,0,0,0,0,0,84.79,73.98,63.73,54.61,47.43,43.29,43.11,46.95,53.91,62.9,73.06,83.82,0,0,0,0,0
3/22/2023,0,0,0,0,0,0,0,84.46,73.64,63.39,54.24,47.04,42.88,42.73,46.61,53.62,62.65,72.83,83.61,0,0,0,0,0
3/23/2023,0,0,0,0,0,0,0,84.14,73.31,63.04,53.87,46.65,42.48,42.35,46.27,53.33,62.4,72.61,83.39,0,0,0,0,0
3/24/2023,0,0,0,0,0,0,0,83.81,72.98,62.69,53.5,46.25,42.08,41.97,45.94,53.05,62.15,72.38,83.18,0,0,0,0,0
3/25/2023,0,0,0,0,0,0,0,83.49,72.65,62.35,53.13,45.86,41.68,41.59,45.6,52.76,61.9,72.16,82.96,0,0,0,0,0
3/26/2023,0,0,0,0,0,0,0,83.16,72.32,62,52.77,45.47,41.28,41.21,45.27,52.48,61.65,71.93,82.75,0,0,0,0,0
3/27/2023,0,0,0,0,0,0,0,82.84,71.99,61.66,52.4,45.08,40.88,40.83,44.94,52.19,61.41,71.71,82.54,0,0,0,0,0
3/28/2023,0,0,0,0,0,0,0,82.52,71.66,61.31,52.03,44.69,40.49,40.46,44.61,51.91,61.16,71.49,82.33,0,0,0,0,0
3/29/2023,0,0,0,0,0,0,0,82.2,71.34,60.97,51.67,44.31,40.09,40.08,44.28,51.63,60.92,71.27,82.12,0,0,0,0,0
3/30/2023,0,0,0,0,0,0,0,81.88,71.01,60.63,51.31,43.92,39.69,39.71,43.96,51.36,60.68,71.05,81.91,0,0,0,0,0
3/31/2023,0,0,0,0,0,0,0,81.56,70.68,60.29,50.95,43.54,39.3,39.34,43.64,51.08,60.44,70.84,81.7,0,0,0,0,0
4/1/2023,0,0,0,0,0,0,0,81.24,70.36,59.95,50.59,43.15,38.91,38.97,43.31,50.81,60.21,70.62,81.49,0,0,0,0,0
4/2/2023,0,0,0,0,0,0,0,80.93,70.04,59.62,50.23,42.77,38.51,38.6,42.99,50.54,59.97,70.41,81.28,0,0,0,0,0
4/3/2023,0,0,0,0,0,0,0,80.61,69.72,59.28,49.87,42.39,38.12,38.23,42.68,50.27,59.74,70.19,81.08,0,0,0,0,0
4/4/2023,0,0,0,0,0,0,0,80.3,69.4,58.95,49.52,42.01,37.74,37.87,42.36,50,59.5,69.98,80.87,0,0,0,0,0
4/5/2023,0,0,0,0,0,0,0,79.99,69.09,58.62,49.17,41.64,37.35,37.5,42.05,49.74,59.27,69.77,80.67,0,0,0,0,0
4/6/2023,0,0,0,0,0,0,90.62,79.68,68.77,58.3,48.82,41.26,36.97,37.14,41.74,49.48,59.04,69.56,80.46,0,0,0,0,0
4/7/2023,0,0,0,0,0,0,90.31,79.37,68.46,57.97,48.47,40.89,36.58,36.78,41.43,49.21,58.82,69.35,80.26,0,0,0,0,0
4/8/2023,0,0,0,0,0,0,90,79.07,68.15,57.65,48.13,40.52,36.2,36.43,41.12,48.96,58.59,69.14,80.06,0,0,0,0,0
4/9/2023,0,0,0,0,0,0,89.69,78.77,67.85,57.33,47.79,40.15,35.82,36.07,40.82,48.7,58.37,68.94,79.86,90.74,0,0,0,0
4/10/2023,0,0,0,0,0,0,89.39,78.47,67.54,57.01,47.45,39.79,35.45,35.72,40.51,48.45,58.15,68.73,79.66,90.53,0,0,0,0
4/11/2023,0,0,0,0,0,0,89.09,78.17,67.24,56.7,47.11,39.43,35.07,35.37,40.21,48.19,57.93,68.53,79.46,90.32,0,0,0,0
4/12/2023,0,0,0,0,0,0,88.79,77.88,66.94,56.39,46.78,39.07,34.7,35.02,39.92,47.94,57.71,68.33,79.26,90.12,0,0,0,0
4/13/2023,0,0,0,0,0,0,88.49,77.58,66.65,56.08,46.45,38.71,34.33,34.68,39.62,47.7,57.49,68.13,79.06,89.91,0,0,0,0
4/14/2023,0,0,0,0,0,0,88.2,77.3,66.36,55.78,46.13,38.36,33.97,34.34,39.33,47.45,57.28,67.93,78.86,89.71,0,0,0,0
4/15/2023,0,0,0,0,0,0,87.91,77.01,66.07,55.48,45.81,38.01,33.6,34,39.04,47.21,57.06,67.73,78.67,89.5,0,0,0,0
4/16/2023,0,0,0,0,0,0,87.62,76.73,65.78,55.18,45.49,37.67,33.24,33.66,38.76,46.97,56.85,67.53,78.47,89.3,0,0,0,0
4/17/2023,0,0,0,0,0,0,87.34,76.45,65.5,54.89,45.17,37.32,32.89,33.33,38.47,46.73,56.64,67.34,78.28,89.1,0,0,0,0
4/18/2023,0,0,0,0,0,0,87.06,76.17,65.22,54.6,44.86,36.99,32.53,33,38.19,46.49,56.44,67.14,78.09,88.9,0,0,0,0
4/19/2023,0,0,0,0,0,0,86.78,75.9,64.95,54.31,44.55,36.65,32.18,32.67,37.91,46.26,56.23,66.95,77.89,88.7,0,0,0,0
4/20/2023,0,0,0,0,0,0,86.51,75.63,64.68,54.03,44.25,36.32,31.84,32.35,37.64,46.03,56.03,66.76,77.7,88.5,0,0,0,0
4/21/2023,0,0,0,0,0,0,86.24,75.37,64.41,53.75,43.95,35.99,31.49,32.02,37.37,45.8,55.82,66.57,77.51,88.3,0,0,0,0
4/22/2023,0,0,0,0,0,0,85.97,75.11,64.15,53.48,43.66,35.67,31.15,31.71,37.1,45.57,55.62,66.38,77.32,88.1,0,0,0,0
4/23/2023,0,0,0,0,0,0,85.71,74.85,63.89,53.21,43.37,35.35,30.81,31.39,36.83,45.35,55.42,66.19,77.14,87.9,0,0,0,0
4/24/2023,0,0,0,0,0,0,85.45,74.6,63.64,52.95,43.08,35.03,30.48,31.08,36.57,45.12,55.23,66,76.95,87.71,0,0,0,0
4/25/2023,0,0,0,0,0,0,85.19,74.35,63.39,52.68,42.8,34.72,30.15,30.77,36.31,44.91,55.03,65.82,76.76,87.51,0,0,0,0
4/26/2023,0,0,0,0,0,0,84.94,74.1,63.14,52.43,42.52,34.42,29.82,30.46,36.05,44.69,54.84,65.64,76.58,87.32,0,0,0,0
4/27/2023,0,0,0,0,0,0,84.69,73.86,62.9,52.18,42.25,34.12,29.5,30.16,35.79,44.47,54.65,65.45,76.4,87.12,0,0,0,0
4/28/2023,0,0,0,0,0,0,84.45,73.63,62.66,51.93,41.98,33.82,29.19,29.87,35.54,44.26,54.46,65.27,76.22,86.93,0,0,0,0
4/29/2023,0,0,0,0,0,0,84.21,73.4,62.43,51.69,41.72,33.53,28.87,29.57,35.29,44.05,54.27,65.09,76.04,86.74,0,0,0,0
4/30/2023,0,0,0,0,0,0,83.98,73.17,62.2,51.45,41.46,33.24,28.56,29.28,35.05,43.84,54.09,64.92,75.86,86.55,0,0,0,0
5/1/2023,0,0,0,0,0,0,83.75,72.95,61.98,51.22,41.21,32.96,28.26,28.99,34.81,43.64,53.9,64.74,75.68,86.36,0,0,0,0
5/2/2023,0,0,0,0,0,0,83.52,72.73,61.76,51,40.97,32.68,27.96,28.71,34.57,43.44,53.72,64.57,75.5,86.18,0,0,0,0
5/3/2023,0,0,0,0,0,0,83.3,72.51,61.55,50.77,40.72,32.41,27.66,28.43,34.33,43.24,53.54,64.39,75.33,85.99,0,0,0,0
5/4/2023,0,0,0,0,0,0,83.09,72.31,61.34,50.56,40.49,32.14,27.37,28.16,34.1,43.04,53.36,64.22,75.15,85.81,0,0,0,0
5/5/2023,0,0,0,0,0,0,82.88,72.1,61.14,50.35,40.26,31.88,27.09,27.89,33.87,42.85,53.19,64.05,74.98,85.63,0,0,0,0
5/6/2023,0,0,0,0,0,0,82.67,71.9,60.94,50.14,40.03,31.63,26.8,27.62,33.65,42.65,53.01,63.89,74.81,85.45,0,0,0,0
5/7/2023,0,0,0,0,0,0,82.47,71.71,60.75,49.94,39.81,31.38,26.53,27.35,33.42,42.46,52.84,63.72,74.64,85.27,0,0,0,0
5/8/2023,0,0,0,0,0,0,82.27,71.52,60.56,49.75,39.6,31.13,26.26,27.1,33.21,42.28,52.67,63.55,74.47,85.09,0,0,0,0
5/9/2023,0,0,0,0,0,0,82.08,71.34,60.38,49.56,39.39,30.89,25.99,26.84,32.99,42.09,52.5,63.39,74.31,84.91,0,0,0,0
5/10/2023,0,0,0,0,0,0,81.89,71.16,60.2,49.37,39.19,30.66,25.73,26.59,32.78,41.91,52.34,63.23,74.14,84.74,0,0,0,0
5/11/2023,0,0,0,0,0,0,81.71,70.98,60.03,49.19,38.99,30.43,25.47,26.35,32.57,41.73,52.17,63.07,73.98,84.57,0,0,0,0
5/12/2023,0,0,0,0,0,0,81.54,70.82,59.86,49.02,38.8,30.21,25.22,26.1,32.36,41.56,52.01,62.91,73.82,84.4,0,0,0,0
5/13/2023,0,0,0,0,0,0,81.37,70.65,59.7,48.85,38.62,30,24.98,25.87,32.16,41.38,51.85,62.76,73.66,84.23,0,0,0,0
5/14/2023,0,0,0,0,0,0,81.2,70.5,59.55,48.69,38.44,29.79,24.74,25.63,31.96,41.21,51.69,62.6,73.5,84.06,0,0,0,0
5/15/2023,0,0,0,0,0,0,81.04,70.34,59.4,48.53,38.27,29.58,24.5,25.41,31.77,41.04,51.54,62.45,73.35,83.9,0,0,0,0
5/16/2023,0,0,0,0,0,0,80.88,70.2,59.25,48.38,38.1,29.39,24.28,25.18,31.58,40.88,51.39,62.3,73.19,83.74,0,0,0,0
5/17/2023,0,0,0,0,0,0,80.73,70.05,59.11,48.24,37.94,29.2,24.05,24.96,31.39,40.71,51.23,62.15,73.04,83.58,0,0,0,0
5/18/2023,0,0,0,0,0,90.69,80.59,69.92,58.98,48.1,37.79,29.01,23.84,24.75,31.21,40.55,51.09,62.01,72.89,83.42,0,0,0,0
5/19/2023,0,0,0,0,0,90.54,80.45,69.79,58.85,47.97,37.64,28.83,23.63,24.54,31.03,40.4,50.94,61.87,72.74,83.26,0,0,0,0
5/20/2023,0,0,0,0,0,90.39,80.32,69.66,58.73,47.84,37.49,28.66,23.42,24.34,30.85,40.24,50.8,61.72,72.6,83.11,0,0,0,0
5/21/2023,0,0,0,0,0,90.25,80.19,69.54,58.61,47.72,37.36,28.5,23.22,24.14,30.68,40.09,50.65,61.58,72.46,82.96,0,0,0,0
5/22/2023,0,0,0,0,0,90.12,80.07,69.43,58.5,47.6,37.23,28.34,23.03,23.94,30.51,39.94,50.51,61.45,72.32,82.81,0,0,0,0
5/23/2023,0,0,0,0,0,89.99,79.95,69.32,58.39,47.49,37.1,28.19,22.84,23.75,30.34,39.79,50.38,61.31,72.18,82.67,0,0,0,0
5/24/2023,0,0,0,0,0,89.86,79.84,69.21,58.29,47.39,36.98,28.04,22.66,23.57,30.18,39.65,50.24,61.18,72.04,82.52,0,0,0,0
5/25/2023,0,0,0,0,0,89.75,79.73,69.12,58.19,47.29,36.87,27.9,22.49,23.39,30.02,39.51,50.11,61.05,71.91,82.38,0,0,0,0
5/26/2023,0,0,0,0,0,89.63,79.63,69.02,58.1,47.19,36.77,27.77,22.32,23.22,29.87,39.37,49.98,60.92,71.78,82.25,0,0,0,0
5/27/2023,0,0,0,0,0,89.53,79.54,68.93,58.02,47.11,36.67,27.64,22.16,23.05,29.72,39.24,49.86,60.8,71.65,82.11,0,0,0,0
5/28/2023,0,0,0,0,0,89.43,79.45,68.85,57.94,47.02,36.57,27.52,22.01,22.88,29.57,39.11,49.73,60.67,71.52,81.98,0,0,0,0
5/29/2023,0,0,0,0,0,89.33,79.36,68.78,57.87,46.95,36.48,27.41,21.86,22.73,29.43,38.98,49.61,60.55,71.4,81.85,0,0,0,0
5/30/2023,0,0,0,0,0,89.24,79.28,68.7,57.8,46.88,36.4,27.3,21.72,22.57,29.29,38.86,49.49,60.44,71.28,81.73,0,0,0,0
5/31/2023,0,0,0,0,0,89.16,79.21,68.64,57.73,46.81,36.33,27.2,21.59,22.43,29.16,38.74,49.38,60.32,71.17,81.61,0,0,0,0
6/1/2023,0,0,0,0,0,89.08,79.14,68.58,57.68,46.75,36.26,27.11,21.46,22.29,29.03,38.62,49.27,60.21,71.05,81.49,0,0,0,0
6/2/2023,0,0,0,0,0,89.01,79.08,68.52,57.62,46.7,36.19,27.02,21.34,22.15,28.91,38.5,49.16,60.1,70.94,81.37,0,0,0,0
6/3/2023,0,0,0,0,0,88.94,79.02,68.47,57.58,46.65,36.13,26.94,21.22,22.02,28.79,38.39,49.05,60,70.83,81.26,0,0,0,0
6/4/2023,0,0,0,0,0,88.88,78.97,68.43,57.53,46.6,36.08,26.87,21.12,21.9,28.67,38.29,48.95,59.89,70.73,81.15,0,0,0,0
6/5/2023,0,0,0,0,0,88.82,78.93,68.39,57.5,46.57,36.03,26.8,21.01,21.78,28.56,38.18,48.85,59.79,70.63,81.05,90.76,0,0,0
6/6/2023,0,0,0,0,0,88.78,78.89,68.35,57.47,46.53,35.99,26.74,20.92,21.67,28.45,38.08,48.75,59.7,70.53,80.95,90.65,0,0,0
6/7/2023,0,0,0,0,0,88.73,78.85,68.32,57.44,46.5,35.95,26.68,20.83,21.56,28.35,37.98,48.66,59.6,70.43,80.85,90.55,0,0,0
6/8/2023,0,0,0,0,0,88.69,78.82,68.3,57.42,46.48,35.92,26.63,20.75,21.46,28.25,37.89,48.57,59.51,70.34,80.76,90.46,0,0,0
6/9/2023,0,0,0,0,0,88.66,78.79,68.28,57.4,46.46,35.9,26.59,20.68,21.36,28.15,37.8,48.48,59.43,70.26,80.67,90.37,0,0,0
6/10/2023,0,0,0,0,0,88.63,78.77,68.26,57.39,46.45,35.88,26.56,20.62,21.28,28.07,37.72,48.4,59.35,70.17,80.58,90.28,0,0,0
6/11/2023,0,0,0,0,0,88.61,78.76,68.25,57.38,46.44,35.86,26.53,20.56,21.19,27.98,37.64,48.32,59.27,70.09,80.5,90.2,0,0,0
6/12/2023,0,0,0,0,0,88.59,78.75,68.25,57.38,46.44,35.85,26.5,20.5,21.12,27.9,37.56,48.24,59.19,70.01,80.42,90.12,0,0,0
6/13/2023,0,0,0,0,0,88.58,78.75,68.25,57.38,46.44,35.85,26.48,20.46,21.05,27.83,37.48,48.17,59.12,69.94,80.35,90.04,0,0,0
6/14/2023,0,0,0,0,0,88.58,78.75,68.25,57.39,46.45,35.85,26.47,20.42,20.99,27.76,37.41,48.1,59.05,69.87,80.28,89.98,0,0,0
6/15/2023,0,0,0,0,0,88.58,78.75,68.26,57.4,46.46,35.86,26.46,20.39,20.93,27.69,37.35,48.03,58.98,69.81,80.22,89.91,0,0,0
6/16/2023,0,0,0,0,0,88.58,78.76,68.28,57.41,46.47,35.87,26.46,20.36,20.88,27.63,37.29,47.97,58.92,69.75,80.16,89.85,0,0,0
6/17/2023,0,0,0,0,0,88.59,78.78,68.3,57.44,46.49,35.89,26.47,20.35,20.84,27.58,37.23,47.92,58.87,69.69,80.1,89.8,0,0,0
6/18/2023,0,0,0,0,0,88.61,78.8,68.32,57.46,46.52,35.91,26.48,20.34,20.8,27.53,37.18,47.86,58.81,69.64,80.05,89.75,0,0,0
6/19/2023,0,0,0,0,0,88.63,78.82,68.35,57.49,46.55,35.93,26.5,20.33,20.77,27.49,37.13,47.81,58.76,69.59,80,89.71,0,0,0
6/20/2023,0,0,0,0,0,88.65,78.85,68.38,57.52,46.58,35.96,26.52,20.33,20.74,27.45,37.09,47.77,58.72,69.55,79.96,89.67,0,0,0
6/21/2023,0,0,0,0,0,88.68,78.89,68.41,57.56,46.62,36,26.55,20.34,20.73,27.41,37.05,47.73,58.68,69.51,79.92,89.63,0,0,0
